기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2019.3/4	관악구	서림동	한국인	23,852	474	513	497	698	2,135	3,590	2,602	2,145	1,547	1,739	1,553	1,600	1,466	1,148	869	685	351	145	63	14	18
2019.3/4	관악구	서림동	외국인	633	10	5	8	44	136	172	84	35	17	32	32	44	11	1	2	-	-	-	-	-	-
2019.3/4	관악구	신사동	계	26,161	574	567	578	810	2,169	3,660	2,542	2,065	1,674	2,110	2,126	2,341	1,635	1,130	899	695	351	150	59	14	12
2019.3/4	관악구	신사동	한국인	23,017	456	458	529	787	2,097	3,505	2,268	1,813	1,451	1,721	1,647	1,671	1,391	1,061	890	693	348	149	57	13	12
2019.3/4	관악구	신사동	외국인	3,144	118	109	49	23	72	155	274	252	223	389	479	670	244	69	9	2	3	1	2	1	-
2019.3/4	관악구	신림동	계	22,574	280	205	173	363	2,619	5,776	3,629	2,306	1,345	1,167	987	960	883	627	531	397	198	76	29	8	15
2019.3/4	관악구	신림동	한국인	21,713	261	196	167	356	2,552	5,638	3,518	2,220	1,294	1,101	875	862	833	610	516	396	194	72	29	8	15
2019.3/4	관악구	신림동	외국인	861	19	9	6	7	67	138	111	86	51	66	112	98	50	17	15	1	4	4	-	-	-
2019.3/4	관악구	난향동	계	16,436	558	813	741	809	893	884	864	1,308	1,475	1,671	1,315	1,308	1,164	896	711	550	277	118	49	17	15
2019.3/4	관악구	난향동	한국인	16,314	550	808	740	808	890	878	844	1,289	1,463	1,664	1,304	1,291	1,156	894	711	549	277	118	48	17	15
2019.3/4	관악구	난향동	외국인	122	8	5	1	1	3	6	20	19	12	7	11	17	8	2	-	1	-	-	1	-	-
2019.3/4	관악구	조원동	계	19,671	443	459	450	500	1,394	2,655	2,024	1,659	1,269	1,468	1,594	1,796	1,373	889	678	525	309	117	51	9	9
2019.3/4	관악구	조원동	한국인	17,572	364	414	421	482	1,345	2,537	1,852	1,520	1,116	1,213	1,217	1,337	1,214	856	673	520	305	117	51	9	9
2019.3/4	관악구	조원동	외국인	2,099	79	45	29	18	49	118	172	139	153	255	377	459	159	33	5	5	4	-	-	-	-
2019.3/4	관악구	대학동	계	24,603	372	461	432	705	2,699	4,231	2,788	2,140	1,731	1,907	1,658	1,533	1,281	864	708	555	347	125	47	7	12
2019.3/4	관악구	대학동	한국인	23,675	361	458	430	662	2,447	3,922	2,639	2,082	1,701	1,890	1,640	1,510	1,272	862	707	554	347	125	47	7	12
2019.3/4	관악구	대학동	외국인	928	11	3	2	43	252	309	149	58	30	17	18	23	9	2	1	1	-	-	-	-	-
2019.3/4	관악구	은천동	계	35,505	1,102	1,406	1,372	1,354	2,187	3,382	2,883	3,055	2,765	2,919	2,561	2,659	2,389	1,872	1,473	1,178	593	230	86	22	17
2019.3/4	관악구	은천동	한국인	34,804	1,084	1,393	1,362	1,343	2,159	3,327	2,813	2,997	2,701	2,841	2,462	2,544	2,337	1,854	1,465	1,175	592	230	86	22	17
2019.3/4	관악구	은천동	외국인	701	18	13	10	11	28	55	70	58	64	78	99	115	52	18	8	3	1	-	-	-	-
2019.3/4	관악구	성현동	계	32,323	996	1,296	1,506	1,787	1,993	2,053	1,901	2,454	2,538	3,140	2,634	2,429	2,247	1,676	1,445	1,160	655	269	89	28	27
2019.3/4	관악구	성현동	한국인	32,102	989	1,289	1,503	1,785	1,986	2,038	1,872	2,429	2,520	3,119	2,606	2,395	2,229	1,674	1,441	1,159	655	269	89	28	27
2019.3/4	관악구	성현동	외국인	221	7	7	3	2	7	15	29	25	18	21	28	34	18	2	4	1	-	-	-	-	-
2019.3/4	관악구	청룡동	계	33,607	625	662	683	1,082	3,707	6,721	3,764	2,561	1,899	2,085	1,970	2,014	1,835	1,339	1,163	810	436	156	58	17	20
2019.3/4	관악구	청룡동	한국인	32,166	595	640	670	1,058	3,577	6,520	3,625	2,450	1,820	1,962	1,795	1,770	1,717	1,316	1,159	807	436	154	58	17	20
2019.3/4	관악구	청룡동	외국인	1,441	30	22	13	24	130	201	139	111	79	123	175	244	118	23	4	3	-	2	-	-	-
2019.3/4	관악구	난곡동	계	29,173	748	856	878	1,252	1,923	2,406	1,950	2,128	1,938	2,439	2,570	2,782	2,310	1,632	1,399	1,060	570	221	80	18	13
2019.3/4	관악구	난곡동	한국인	28,574	734	841	869	1,245	1,895	2,369	1,880	2,076	1,894	2,371	2,496	2,678	2,246	1,624	1,397	1,060	567	221	80	18	13
2019.3/4	관악구	난곡동	외국인	599	14	15	9	7	28	37	70	52	44	68	74	104	64	8	2	-	3	-	-	-	-
2019.3/4	관악구	삼성동	계	25,454	481	611	726	1,087	1,493	1,713	1,420	1,627	1,618	2,222	2,189	2,427	2,339	1,702	1,502	1,160	684	278	118	30	27
2019.3/4	관악구	삼성동	한국인	25,265	474	600	723	1,086	1,487	1,697	1,401	1,603	1,602	2,210	2,160	2,396	2,328	1,701	1,501	1,159	684	278	118	30	27
2019.3/4	관악구	삼성동	외국인	189	7	11	3	1	6	16	19	24	16	12	29	31	11	1	1	1	-	-	-	-	-
2019.3/4	관악구	미성동	계	32,929	905	1,137	1,132	1,472	2,199	2,884	2,284	2,477	2,338	2,751	2,692	2,775	2,583	1,971	1,460	1,009	546	196	70	23	25
2019.3/4	관악구	미성동	한국인	32,216	879	1,115	1,115	1,465	2,173	2,827	2,217	2,414	2,276	2,666	2,586	2,669	2,534	1,956	1,458	1,007	546	195	70	23	25
2019.3/4	관악구	미성동	외국인	713	26	22	17	7	26	57	67	63	62	85	106	106	49	15	2	2	-	1	-	-	-
2019.3/4	서초구	소계	계	435,258	14,938	21,587	22,429	23,768	26,071	31,452	31,464	37,087	37,286	42,336	33,639	29,648	27,098	19,202	15,736	10,575	6,113	2,866	1,347	413	203
2019.3/4	서초구	소계	한국인	431,027	14,799	21,410	22,280	23,668	25,834	30,970	30,830	36,506	36,791	41,922	33,314	29,362	26,985	19,153	15,715	10,563	6,103	2,863	1,344	413	202
2019.3/4	서초구	소계	외국인	4,231	139	177	149	100	237	482	634	581	495	414	325	286	113	49	21	12	10	3	3	-	1
2019.3/4	서초구	서초1동	계	21,708	702	945	1,005	1,053	1,267	1,740	1,895	2,037	1,929	1,991	1,521	1,440	1,341	1,004	790	500	300	142	79	24	3
2019.3/4	서초구	서초1동	한국인	21,479	697	943	1,004	1,048	1,243	1,694	1,854	2,005	1,911	1,974	1,513	1,421	1,336	1,003	789	496	300	142	79	24	3
2019.3/4	서초구	서초1동	외국인	229	5	2	1	5	24	46	41	32	18	17	8	19	5	1	1	4	-	-	-	-	-
2019.3/4	서초구	서초2동	계	18,675	743	776	813	874	1,070	1,650	1,966	1,929	1,604	1,695	1,296	1,153	1,037	745	581	367	193	101	51	15	16
2019.3/4	서초구	서초2동	한국인	18,351	730	769	808	872	1,042	1,606	1,909	1,867	1,571	1,670	1,283	1,131	1,030	742	581	366	192	100	51	15	16
2019.3/4	서초구	서초2동	외국인	324	13	7	5	2	28	44	57	62	33	25	13	22	7	3	-	1	1	1	-	-	-
2019.3/4	서초구	서초3동	계	31,067	810	951	1,110	1,691	2,325	2,900	2,627	2,464	2,151	2,774	2,507	2,305	2,091	1,431	1,237	849	491	218	87	34	14
2019.3/4	서초구	서초3동	한국인	30,742	810	948	1,102	1,684	2,297	2,844	2,552	2,431	2,130	2,747	2,483	2,278	2,079	1,428	1,236	849	491	218	87	34	14
2019.3/4	서초구	서초3동	외국인	325	-	3	8	7	28	56	75	33	21	27	24	27	12	3	1	-	-	-	-	-	-
2019.3/4	서초구	서초4동	계	31,886	1,092	2,052	2,189	2,012	1,933	1,784	1,688	2,458	2,970	3,532	2,668	1,924	1,737	1,268	1,085	707	456	193	95	28	15
2019.3/4	서초구	서초4동	한국인	31,621	1,081	2,043	2,184	2,005	1,926	1,758	1,623	2,399	2,947	3,508	2,659	1,915	1,734	1,264	1,082	707	456	192	95	28	15
2019.3/4	서초구	서초4동	외국인	265	11	9	5	7	7	26	65	59	23	24	9	9	3	4	3	-	-	1	-	-	-
2019.3/4	서초구	잠원동	계	34,953	1,113	1,628	1,953	2,099	2,170	2,464	2,480	2,942	3,105	3,679	3,087	2,412	2,013	1,336	989	650	436	230	108	39	20
2019.3/4	서초구	잠원동	한국인	34,731	1,110	1,627	1,952	2,092	2,144	2,433	2,440	2,917	3,083	3,660	3,069	2,394	2,006	1,333	989	650	436	230	108	39	19
2019.3/4	서초구	잠원동	외국인	222	3	1	1	7	26	31	40	25	22	19	18	18	7	3	-	-	-	-	-	-	1
2019.3/4	서초구	반포본동	계	12,106	200	437	835	1,143	883	630	436	511	896	1,580	1,232	801	650	532	574	401	224	94	21	18	8
2019.3/4	서초구	반포본동	한국인	12,039	196	432	831	1,140	883	620	430	503	887	1,573	1,229	796	649	531	574	401	223	94	21	18	8
2019.3/4	서초구	반포본동	외국인	67	4	5	4	3	-	10	6	8	9	7	3	5	1	1	-	-	1	-	-	-	-
2019.3/4	서초구	반포1동	계	33,139	1,208	2,007	1,930	1,607	1,839	2,739	2,736	3,333	3,335	3,321	2,218	1,857	1,727	1,188	903	617	317	142	76	20	19
2019.3/4	서초구	반포1동	한국인	32,779	1,197	1,997	1,926	1,603	1,796	2,671	2,677	3,296	3,311	3,293	2,190	1,833	1,716	1,186	901	616	315	141	75	20	19
2019.3/4	서초구	반포1동	외국인	360	11	10	4	4	43	68	59	37	24	28	28	24	11	2	2	1	2	1	1	-	-
2019.3/4	서초구	반포2동	계	16,381	681	1,341	1,559	1,170	773	630	593	1,181	1,780	2,053	1,186	830	771	557	555	349	209	74	43	23	23
2019.3/4	서초구	반포2동	한국인	16,198	664	1,320	1,541	1,164	773	624	582	1,152	1,751	2,029	1,179	822	768	554	555	348	209	74	43	23	23
2019.3/4	서초구	반포2동	외국인	183	17	21	18	6	-	6	11	29	29	24	7	8	3	3	-	1	-	-	-	-	-
2019.3/4	서초구	반포3동	계	20,324	770	1,121	1,361	1,395	1,195	1,041	1,112	1,535	1,963	2,369	1,709	1,258	1,136	744	628	495	269	134	60	15	14
2019.3/4	서초구	반포3동	한국인	20,266	770	1,119	1,360	1,393	1,194	1,037	1,100	1,524	1,957	2,361	1,706	1,254	1,135	741	628	495	269	134	60	15	14
2019.3/4	서초구	반포3동	외국인	58	-	2	1	2	1	4	12	11	6	8	3	4	1	3	-	-	-	-	-	-	-
2019.3/4	서초구	반포4동	계	20,270	857	1,029	1,137	1,161	1,183	1,266	1,341	1,712	1,737	2,026	1,565	1,323	1,301	949	767	425	248	152	64	22	5
2019.3/4	서초구	반포4동	한국인	19,714	826	969	1,093	1,135	1,174	1,250	1,299	1,637	1,629	1,962	1,511	1,310	1,293	946	765	424	248	152	64	22	5
2019.3/4	서초구	반포4동	외국인	556	31	60	44	26	9	16	42	75	108	64	54	13	8	3	2	1	-	-	-	-	-
2019.3/4	서초구	방배본동	계	21,471	536	1,063	1,347	1,557	1,366	1,315	1,132	1,473	1,796	2,331	1,889	1,542	1,253	897	740	551	410	169	77	22	5
2019.3/4	서초구	방배본동	한국인	21,277	524	1,054	1,333	1,548	1,357	1,307	1,113	1,452	1,763	2,311	1,868	1,533	1,250	894	737	551	409	169	77	22	5
2019.3/4	서초구	방배본동	외국인	194	12	9	14	9	9	8	19	21	33	20	21	9	3	3	3	-	1	-	-	-	-
2019.3/4	서초구	방배1동	계	17,559	616	591	553	857	1,114	1,460	1,585	1,636	1,391	1,474	1,289	1,178	1,128	923	714	554	289	114	66	17	10
2019.3/4	서초구	방배1동	한국인	17,429	616	590	552	857	1,106	1,435	1,550	1,620	1,384	1,468	1,273	1,169	1,126	922	713	554	288	114	65	17	10
2019.3/4	서초구	방배1동	외국인	130	-	1	1	-	8	25	35	16	7	6	16	9	2	1	1	-	1	-	1	-	-
2019.3/4	서초구	방배2동	계	21,135	637	673	777	938	1,337	1,776	1,663	1,671	1,499	1,725	1,637	1,739	1,729	1,121	958	651	346	150	69	26	13
2019.3/4	서초구	방배2동	한국인	20,977	629	671	776	938	1,333	1,768	1,639	1,651	1,475	1,707	1,621	1,719	1,719	1,120	956	651	346	150	69	26	13
2019.3/4	서초구	방배2동	외국인	158	8	2	1	-	4	8	24	20	24	18	16	20	10	1	2	-	-	-	-	-	-
2019.3/4	서초구	방배3동	계	22,489	634	781	882	1,292	1,453	1,641	1,513	1,595	1,507	1,951	1,843	1,940	1,892	1,284	981	637	363	183	94	18	5
2019.3/4	서초구	방배3동	한국인	22,328	632	780	879	1,289	1,442	1,608	1,489	1,584	1,492	1,939	1,825	1,927	1,883	1,280	981	636	363	183	93	18	5
2019.3/4	서초구	방배3동	외국인	161	2	1	3	3	11	33	24	11	15	12	18	13	9	4	-	1	-	-	1	-	-
2019.3/4	서초구	방배4동	계	24,278	791	978	1,236	1,508	1,502	1,847	1,794	2,001	2,019	2,462	1,917	1,636	1,363	983	894	702	386	164	66	18	11
2019.3/4	서초구	방배4동	한국인	23,978	781	951	1,211	1,494	1,496	1,832	1,776	1,969	1,968	2,418	1,895	1,617	1,354	977	894	701	385	164	66	18	11
2019.3/4	서초구	방배4동	외국인	300	10	27	25	14	6	15	18	32	51	44	22	19	9	6	-	1	1	-	-	-	-
2019.3/4	서초구	양재1동	계	46,022	1,796	3,010	2,301	1,918	2,438	3,188	3,302	4,278	4,116	3,875	3,201	3,251	3,099	2,254	1,754	1,065	619	344	167	41	5
2019.3/4	서초구	양재1동	한국인	45,642	1,787	3,004	2,295	1,916	2,425	3,152	3,248	4,221	4,070	3,829	3,155	3,214	3,087	2,250	1,752	1,063	617	344	167	41	5
2019.3/4	서초구	양재1동	외국인	380	9	6	6	2	13	36	54	57	46	46	46	37	12	4	2	2	2	-	-	-	-
2019.3/4	서초구	양재2동	계	23,250	798	867	770	912	1,317	2,270	2,379	2,379	1,863	2,130	1,694	1,719	1,466	1,001	734	515	247	102	61	19	7
2019.3/4	서초구	양재2동	한국인	22,994	795	857	762	909	1,301	2,222	2,340	2,346	1,841	2,110	1,678	1,696	1,459	998	730	515	246	102	61	19	7
2019.3/4	서초구	양재2동	외국인	256	3	10	8	3	16	48	39	33	22	20	16	23	7	3	4	-	1	-	-	-	-
2019.3/4	서초구	내곡동	계	18,545	954	1,337	671	581	906	1,111	1,222	1,952	1,625	1,368	1,180	1,340	1,364	985	852	540	310	160	63	14	10
2019.3/4	서초구	내곡동	한국인	18,482	954	1,336	671	581	902	1,109	1,209	1,932	1,621	1,363	1,177	1,333	1,361	984	852	540	310	160	63	14	10
2019.3/4	서초구	내곡동	외국인	63	-	1	-	-	4	2	13	20	4	5	3	7	3	1	-	-	-	-	-	-	-
2019.3/4	강남구	소계	계	549,043	15,587	23,241	27,859	32,803	35,068	42,661	41,228	46,455	46,510	53,835	43,745	36,913	33,109	24,287	19,582	12,844	7,206	3,717	1,642	484	267
2019.3/4	강남구	소계	한국인	544,028	15,511	23,169	27,806	32,701	34,623	41,708	40,263	45,850	46,039	53,463	43,431	36,615	32,950	24,220	19,547	12,829	7,199	3,715	1,639	484	266
2019.3/4	강남구	소계	외국인	5,015	76	72	53	102	445	953	965	605	471	372	314	298	159	67	35	15	7	2	3	-	1
2019.3/4	강남구	신사동	계	17,623	445	619	836	967	1,082	1,399	1,297	1,397	1,451	1,770	1,365	1,134	980	827	793	611	384	171	70	16	9
2019.3/4	강남구	신사동	한국인	17,348	440	618	833	959	1,060	1,344	1,232	1,361	1,421	1,751	1,355	1,125	977	820	792	611	384	171	69	16	9
2019.3/4	강남구	신사동	외국인	275	5	1	3	8	22	55	65	36	30	19	10	9	3	7	1	-	-	-	1	-	-
2019.3/4	강남구	논현1동	계	23,810	424	384	408	587	1,556	3,301	3,236	2,970	2,055	1,827	1,465	1,450	1,323	969	771	548	304	143	53	18	18
2019.3/4	강남구	논현1동	한국인	23,237	415	377	405	579	1,483	3,187	3,119	2,899	2,016	1,792	1,425	1,418	1,305	966	770	546	303	143	53	18	18
2019.3/4	강남구	논현1동	외국인	573	9	7	3	8	73	114	117	71	39	35	40	32	18	3	1	2	1	-	-	-	-
2019.3/4	강남구	논현2동	계	22,002	618	635	560	819	1,385	2,245	2,352	2,466	1,917	1,866	1,489	1,429	1,283	949	873	574	283	164	54	21	20
2019.3/4	강남구	논현2동	한국인	21,704	616	635	557	799	1,344	2,201	2,309	2,422	1,894	1,843	1,472	1,411	1,271	943	871	574	283	164	54	21	20
2019.3/4	강남구	논현2동	외국인	298	2	-	3	20	41	44	43	44	23	23	17	18	12	6	2	-	-	-	-	-	-
2019.3/4	강남구	삼성1동	계	14,928	483	509	580	852	1,009	1,134	1,130	1,174	1,175	1,326	1,249	1,194	1,038	718	591	410	191	91	52	16	6
2019.3/4	강남구	삼성1동	한국인	14,645	473	499	576	850	999	1,112	1,069	1,138	1,130	1,302	1,230	1,175	1,026	714	586	410	191	91	52	16	6
2019.3/4	강남구	삼성1동	외국인	283	10	10	4	2	10	22	61	36	45	24	19	19	12	4	5	-	-	-	-	-	-
2019.3/4	강남구	삼성2동	계	30,362	1,070	1,520	1,741	1,706	1,729	2,217	2,450	2,990	3,127	3,311	2,317	1,600	1,337	1,062	939	695	320	138	63	19	11
2019.3/4	강남구	삼성2동	한국인	30,132	1,068	1,517	1,736	1,700	1,716	2,194	2,405	2,953	3,095	3,293	2,296	1,586	1,330	1,060	937	695	320	138	63	19	11
2019.3/4	강남구	삼성2동	외국인	230	2	3	5	6	13	23	45	37	32	18	21	14	7	2	2	-	-	-	-	-	-
2019.3/4	강남구	대치1동	계	25,349	483	1,516	2,877	2,761	1,654	997	663	1,095	2,568	3,681	2,366	1,405	1,064	823	627	371	237	99	38	10	14
2019.3/4	강남구	대치1동	한국인	25,298	482	1,514	2,875	2,760	1,652	995	657	1,087	2,561	3,674	2,365	1,402	1,062	818	626	371	237	99	37	10	14
2019.3/4	강남구	대치1동	외국인	51	1	2	2	1	2	2	6	8	7	7	1	3	2	5	1	-	-	-	1	-	-
2019.3/4	강남구	대치4동	계	20,937	325	485	909	1,838	1,637	1,943	1,785	1,777	1,761	2,448	1,918	1,275	925	610	572	413	188	88	26	4	10
2019.3/4	강남구	대치4동	한국인	20,636	317	482	908	1,836	1,612	1,882	1,729	1,737	1,729	2,425	1,903	1,249	918	608	572	413	188	88	26	4	10
2019.3/4	강남구	대치4동	외국인	301	8	3	1	2	25	61	56	40	32	23	15	26	7	2	-	-	-	-	-	-	-
2019.3/4	강남구	역삼1동	계	37,277	663	542	576	1,144	2,508	5,657	5,705	4,836	3,192	2,847	2,268	2,031	1,789	1,190	979	708	368	169	67	17	21
2019.3/4	강남구	역삼1동	한국인	36,254	652	532	570	1,127	2,400	5,380	5,487	4,722	3,107	2,796	2,211	1,996	1,774	1,179	976	705	366	169	67	17	21
2019.3/4	강남구	역삼1동	외국인	1,023	11	10	6	17	108	277	218	114	85	51	57	35	15	11	3	3	2	-	-	-	-
2019.3/4	강남구	역삼2동	계	37,211	1,219	1,890	2,676	2,723	2,243	2,656	2,497	3,135	3,854	4,741	2,920	1,760	1,444	1,118	1,040	665	366	146	76	22	20
2019.3/4	강남구	역삼2동	한국인	36,862	1,214	1,884	2,674	2,720	2,213	2,568	2,437	3,100	3,834	4,703	2,902	1,734	1,432	1,117	1,036	664	366	146	76	22	20
2019.3/4	강남구	역삼2동	외국인	349	5	6	2	3	30	88	60	35	20	38	18	26	12	1	4	1	-	-	-	-	-
2019.3/4	강남구	도곡1동	계	22,618	690	1,162	1,162	1,191	1,453	1,807	1,680	1,802	1,873	2,043	1,825	1,680	1,493	1,009	763	469	271	153	65	19	8
2019.3/4	강남구	도곡1동	한국인	22,464	689	1,160	1,160	1,187	1,441	1,778	1,654	1,786	1,859	2,031	1,815	1,671	1,487	1,003	760	468	270	153	65	19	8
2019.3/4	강남구	도곡1동	외국인	154	1	2	2	4	12	29	26	16	14	12	10	9	6	6	3	1	1	-	-	-	-
2019.3/4	강남구	도곡2동	계	34,385	1,068	1,882	2,294	2,556	2,273	1,895	1,735	2,262	2,899	3,798	3,049	2,393	1,942	1,540	1,223	744	445	229	113	27	18
2019.3/4	강남구	도곡2동	한국인	34,262	1,066	1,881	2,292	2,555	2,268	1,880	1,706	2,246	2,890	3,782	3,042	2,385	1,938	1,537	1,221	744	443	229	112	27	18
2019.3/4	강남구	도곡2동	외국인	123	2	1	2	1	5	15	29	16	9	16	7	8	4	3	2	-	2	-	1	-	-
2019.3/4	강남구	개포1동	계	7,028	134	249	297	353	428	450	352	413	438	538	596	626	669	540	409	273	135	65	37	16	10
2019.3/4	강남구	개포1동	한국인	7,002	134	249	297	352	426	446	350	413	437	529	593	625	667	540	409	273	135	65	37	16	9
2019.3/4	강남구	개포1동	외국인	26	-	-	-	1	2	4	2	-	1	9	3	1	2	-	-	-	-	-	-	-	1
2019.3/4	강남구	개포4동	계	18,485	546	661	750	987	1,333	1,397	1,448	1,480	1,403	1,691	1,668	1,521	1,382	819	637	374	214	95	60	14	5
2019.3/4	강남구	개포4동	한국인	18,328	541	650	746	986	1,329	1,379	1,422	1,464	1,391	1,680	1,650	1,506	1,370	817	636	374	214	94	60	14	5
2019.3/4	강남구	개포4동	외국인	157	5	11	4	1	4	18	26	16	12	11	18	15	12	2	1	-	-	1	-	-	-
2019.3/4	강남구	일원본동	계	24,469	846	1,534	1,773	1,711	1,430	1,279	1,327	1,907	2,104	2,575	2,077	1,651	1,652	1,082	620	387	222	188	78	20	6
2019.3/4	강남구	일원본동	한국인	24,435	846	1,534	1,769	1,709	1,425	1,276	1,322	1,903	2,102	2,571	2,075	1,649	1,651	1,082	620	387	222	188	78	20	6
2019.3/4	강남구	일원본동	외국인	34	-	-	4	2	5	3	5	4	2	4	2	2	1	-	-	-	-	-	-	-	-
2019.3/4	강남구	일원1동	계	16,556	381	464	530	791	1,044	1,404	1,193	1,286	1,094	1,196	1,320	1,429	1,443	1,049	801	546	318	162	81	19	5
2019.3/4	강남구	일원1동	한국인	16,391	380	458	527	790	1,040	1,377	1,173	1,277	1,080	1,179	1,304	1,406	1,427	1,044	798	546	318	162	81	19	5
2019.3/4	강남구	일원1동	외국인	165	1	6	3	1	4	27	20	9	14	17	16	23	16	5	3	-	-	-	-	-	-
2019.3/4	강남구	일원2동	계	18,162	603	692	845	1,047	1,040	1,016	1,222	1,543	1,478	1,667	1,397	1,279	1,355	1,136	872	506	247	148	44	20	5
2019.3/4	강남구	일원2동	한국인	18,089	603	690	845	1,046	1,029	988	1,210	1,538	1,473	1,665	1,395	1,277	1,352	1,136	872	506	247	148	44	20	5
2019.3/4	강남구	일원2동	외국인	73	-	2	-	1	11	28	12	5	5	2	2	2	3	-	-	-	-	-	-	-	-
2019.3/4	강남구	수서동	계	16,065	494	264	265	442	771	1,035	1,242	1,381	921	853	1,029	1,464	1,875	1,430	1,085	694	430	238	113	34	5
2019.3/4	강남구	수서동	한국인	15,985	491	264	265	440	765	1,019	1,229	1,371	916	849	1,026	1,454	1,870	1,428	1,084	694	430	238	113	34	5
2019.3/4	강남구	수서동	외국인	80	3	-	-	2	6	16	13	10	5	4	3	10	5	2	1	-	-	-	-	-	-
2019.3/4	강남구	세곡동	계	45,109	1,839	3,269	2,402	2,146	2,379	3,068	3,102	4,442	4,017	3,687	3,109	2,981	2,699	1,884	1,536	1,091	739	468	190	54	7
2019.3/4	강남구	세곡동	한국인	44,903	1,837	3,266	2,401	2,146	2,365	3,030	3,047	4,411	3,997	3,679	3,096	2,970	2,693	1,881	1,535	1,091	739	468	190	54	7
2019.3/4	강남구	세곡동	외국인	206	2	3	1	-	14	38	55	31	20	8	13	11	6	3	1	-	-	-	-	-	-
2019.3/4	강남구	압구정동	계	27,767	915	1,395	1,406	1,490	1,638	1,693	1,586	2,164	2,376	2,685	2,113	1,779	1,672	1,460	1,356	1,009	596	257	117	45	15
2019.3/4	강남구	압구정동	한국인	27,607	912	1,395	1,404	1,481	1,621	1,659	1,557	2,150	2,358	2,675	2,104	1,774	1,669	1,459	1,355	1,004	596	257	117	45	15
2019.3/4	강남구	압구정동	외국인	160	3	-	2	9	17	34	29	14	18	10	9	5	3	1	1	5	-	-	-	-	-
2019.3/4	강남구	청담동	계	30,132	1,081	1,370	1,148	1,453	1,995	2,371	2,327	2,774	2,531	2,641	2,417	2,146	1,949	1,325	1,146	703	409	184	106	33	23
2019.3/4	강남구	청담동	한국인	29,876	1,078	1,368	1,143	1,440	1,964	2,342	2,285	2,737	2,500	2,617	2,398	2,136	1,943	1,324	1,145	703	408	183	106	33	23
2019.3/4	강남구	청담동	외국인	256	3	2	5	13	31	29	42	37	31	24	19	10	6	1	1	-	1	1	-	-	-
2019.3/4	강남구	대치2동	계	38,853	638	1,371	2,835	3,860	3,035	2,403	1,719	1,792	2,864	4,781	3,933	3,024	2,305	1,664	1,237	703	351	198	90	28	22
2019.3/4	강남구	대치2동	한국인	38,696	637	1,370	2,834	3,860	3,026	2,379	1,690	1,775	2,845	4,767	3,923	3,007	2,298	1,661	1,234	701	351	198	90	28	22
2019.3/4	강남구	대치2동	외국인	157	1	1	1	-	9	24	29	17	19	14	10	17	7	3	3	2	-	-	-	-	-
2019.3/4	강남구	개포2동	계	19,915	622	828	989	1,379	1,446	1,294	1,180	1,369	1,412	1,863	1,855	1,662	1,490	1,083	712	350	188	123	49	12	9
2019.3/4	강남구	개포2동	한국인	19,874	620	826	989	1,379	1,445	1,292	1,174	1,360	1,404	1,860	1,851	1,659	1,490	1,083	712	349	188	123	49	12	9
2019.3/4	강남구	개포2동	외국인	41	2	2	-	-	1	2	6	9	8	3	4	3	-	-	-	1	-	-	-	-	-
2019.3/4	송파구	소계	계	684,338	25,190	29,288	28,940	33,418	42,559	55,109	55,790	61,422	53,515	58,247	53,875	53,220	47,703	32,336	22,998	15,040	8,697	4,394	1,827	506	264
2019.3/4	송파구	소계	한국인	677,489	24,983	29,098	28,844	33,347	42,198	54,412	54,839	60,628	52,942	57,542	53,047	52,355	47,344	32,251	22,961	15,022	8,689	4,391	1,826	506	264
2019.3/4	송파구	소계	외국인	6,849	207	190	96	71	361	697	951	794	573	705	828	865	359	85	37	18	8	3	1	-	-
2019.3/4	송파구	풍납1동	계	15,697	448	409	464	578	903	1,081	1,159	1,237	1,026	1,277	1,362	1,573	1,460	957	717	553	309	127	35	14	8
2019.3/4	송파구	풍납1동	한국인	14,834	425	384	450	573	878	1,038	1,089	1,147	970	1,172	1,212	1,403	1,393	943	715	550	308	127	35	14	8
2019.3/4	송파구	풍납1동	외국인	863	23	25	14	5	25	43	70	90	56	105	150	170	67	14	2	3	1	-	-	-	-
2019.3/4	송파구	풍납2동	계	24,762	892	1,074	1,002	1,110	1,676	2,104	1,940	2,181	1,932	2,045	1,841	1,825	1,843	1,201	899	600	320	182	67	21	7
2019.3/4	송파구	풍납2동	한국인	24,570	890	1,067	999	1,103	1,665	2,076	1,906	2,156	1,916	2,031	1,820	1,809	1,838	1,199	898	600	320	182	67	21	7
2019.3/4	송파구	풍납2동	외국인	192	2	7	3	7	11	28	34	25	16	14	21	16	5	2	1	-	-	-	-	-	-
2019.3/4	송파구	거여1동	계	13,273	309	436	485	674	900	967	880	875	936	1,215	1,194	1,219	1,068	747	622	391	211	99	32	10	3
2019.3/4	송파구	거여1동	한국인	13,158	309	430	484	674	897	962	868	866	917	1,199	1,174	1,198	1,067	746	621	391	211	99	32	10	3
2019.3/4	송파구	거여1동	외국인	115	-	6	1	-	3	5	12	9	19	16	20	21	1	1	1	-	-	-	-	-	-
2019.3/4	송파구	거여2동	계	17,047	531	598	644	866	948	978	1,004	1,327	1,231	1,600	1,549	1,422	1,382	976	831	579	332	153	66	15	15
